User ID,Session,Timestamp,Timems,Datetime,Button,Event Type,State,x,y,Speed,Application Width,Application Height
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659159,2022-04-11 17:20:59.159,No Button,Move,Move,780,769,1333px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659191,2022-04-11 17:20:59.191,No Button,Move,Move,763,769,531px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659314,2022-04-11 17:20:59.314,Left Button,mousedown,Pressed,761,768,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659391,2022-04-11 17:20:59.391,Left,Drag,Move,760,768,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659421,2022-04-11 17:20:59.421,Left,Drag,Move,744,763,533px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659454,2022-04-11 17:20:59.454,Left,Drag,Move,702,755,1273px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659500,2022-04-11 17:20:59.500,Left,Drag,Move,639,741,1370px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659532,2022-04-11 17:20:59.532,Left,Drag,Move,604,728,1094px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659569,2022-04-11 17:20:59.569,Left,Drag,Move,581,714,622px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659616,2022-04-11 17:20:59.616,Left,Drag,Move,560,694,447px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659650,2022-04-11 17:20:59.650,Left,Drag,Move,554,686,235px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659686,2022-04-11 17:20:59.686,Left,Drag,Move,551,681,139px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659765,2022-04-11 17:20:59.765,Left,Drag,Move,550,679,25px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659800,2022-04-11 17:20:59.800,No Button,Move,Move,550,679,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659841,2022-04-11 17:20:59.841,No Button,Move,Move,549,677,49px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659871,2022-04-11 17:20:59.871,No Button,Move,Move,549,675,67px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659914,2022-04-11 17:20:59.914,No Button,Move,Move,552,664,256px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659946,2022-04-11 17:20:59.946,No Button,Move,Move,561,645,594px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697659,1649697659980,2022-04-11 17:20:59.980,No Button,Move,Move,580,608,1088px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660017,2022-04-11 17:21:00.017,No Button,Move,Move,598,570,1027px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660047,2022-04-11 17:21:00.047,No Button,Move,Move,621,508,2067px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660080,2022-04-11 17:21:00.080,No Button,Move,Move,645,441,2030px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660114,2022-04-11 17:21:00.114,No Button,Move,Move,663,397,1294px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660146,2022-04-11 17:21:00.146,No Button,Move,Move,685,356,1242px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660181,2022-04-11 17:21:00.181,No Button,Move,Move,697,335,618px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660222,2022-04-11 17:21:00.222,No Button,Move,Move,710,328,317px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660254,2022-04-11 17:21:00.254,No Button,Move,Move,713,328,94px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660287,2022-04-11 17:21:00.287,No Button,Move,Move,715,329,61px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660321,2022-04-11 17:21:00.321,No Button,Move,Move,721,328,176px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660355,2022-04-11 17:21:00.355,No Button,Move,Move,724,326,88px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660425,2022-04-11 17:21:00.425,Left Button,mousedown,Pressed,724,326,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660515,2022-04-11 17:21:00.515,Left Button,mouseup,Released,724,326,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,0,1649697660516,2022-04-11 17:21:00.516,No Button,Finish round 4,,0,0,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660575,2022-04-11 17:21:00.575,No Button,Move,Move,723,327,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660608,2022-04-11 17:21:00.608,No Button,Move,Move,717,332,182px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660817,2022-04-11 17:21:00.817,No Button,Move,Move,715,334,10px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660857,2022-04-11 17:21:00.857,No Button,Move,Move,736,333,525px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660890,2022-04-11 17:21:00.890,No Button,Move,Move,768,327,970px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660924,2022-04-11 17:21:00.924,No Button,Move,Move,845,307,2265px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660958,2022-04-11 17:21:00.958,No Button,Move,Move,972,266,3735px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697660,1649697660991,2022-04-11 17:21:00.991,No Button,Move,Move,1082,231,3333px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661024,2022-04-11 17:21:01.024,No Button,Move,Move,1152,205,2121px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661057,2022-04-11 17:21:01.057,No Button,Move,Move,1183,190,939px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661092,2022-04-11 17:21:01.092,No Button,Move,Move,1188,186,143px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661250,2022-04-11 17:21:01.250,Left Button,mousedown,Pressed,1188,186,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661347,2022-04-11 17:21:01.347,Left Button,mouseup,Released,1188,186,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661394,2022-04-11 17:21:01.394,No Button,Move,Move,1188,187,3px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661440,2022-04-11 17:21:01.440,No Button,Move,Move,1162,197,553px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661475,2022-04-11 17:21:01.475,No Button,Move,Move,1067,219,2794px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661508,2022-04-11 17:21:01.508,No Button,Move,Move,939,247,3879px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661542,2022-04-11 17:21:01.542,No Button,Move,Move,832,272,3147px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661574,2022-04-11 17:21:01.574,No Button,Move,Move,633,309,6219px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661608,2022-04-11 17:21:01.608,No Button,Move,Move,545,323,2588px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661640,2022-04-11 17:21:01.640,No Button,Move,Move,474,331,2219px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661674,2022-04-11 17:21:01.674,No Button,Move,Move,455,334,559px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661767,2022-04-11 17:21:01.767,No Button,Move,Move,455,335,11px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661797,2022-04-11 17:21:01.797,No Button,Move,Move,454,336,33px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661859,2022-04-11 17:21:01.859,Right Button,mousedown,Pressed,454,336,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697661,1649697661962,2022-04-11 17:21:01.962,Right Button,mouseup,Released,454,336,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662039,2022-04-11 17:21:02.039,No Button,Move,Move,453,335,4px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662074,2022-04-11 17:21:02.074,No Button,Move,Move,437,330,457px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662108,2022-04-11 17:21:02.108,No Button,Move,Move,377,308,1765px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662141,2022-04-11 17:21:02.141,No Button,Move,Move,295,274,2485px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662174,2022-04-11 17:21:02.174,No Button,Move,Move,202,231,2818px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662208,2022-04-11 17:21:02.208,No Button,Move,Move,162,207,1176px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662240,2022-04-11 17:21:02.240,No Button,Move,Move,154,199,250px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662274,2022-04-11 17:21:02.274,No Button,Move,Move,155,198,29px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662324,2022-04-11 17:21:02.324,No Button,Move,Move,155,197,20px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662359,2022-04-11 17:21:02.359,No Button,Move,Move,153,197,57px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662390,2022-04-11 17:21:02.390,No Button,Move,Move,152,196,32px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662532,2022-04-11 17:21:02.532,Right Button,mouseup,Released,152,196,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662565,2022-04-11 17:21:02.565,No Button,Move,Move,152,197,6px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662606,2022-04-11 17:21:02.606,No Button,Move,Move,157,202,119px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662640,2022-04-11 17:21:02.640,No Button,Move,Move,178,220,636px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662675,2022-04-11 17:21:02.675,No Button,Move,Move,237,262,1686px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662707,2022-04-11 17:21:02.707,No Button,Move,Move,329,321,2875px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662740,2022-04-11 17:21:02.740,No Button,Move,Move,430,384,3061px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662774,2022-04-11 17:21:02.774,No Button,Move,Move,533,441,3029px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662806,2022-04-11 17:21:02.806,No Button,Move,Move,610,471,2406px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662840,2022-04-11 17:21:02.840,No Button,Move,Move,684,492,2176px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662874,2022-04-11 17:21:02.874,No Button,Move,Move,721,498,1088px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662907,2022-04-11 17:21:02.907,No Button,Move,Move,748,500,794px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662940,2022-04-11 17:21:02.940,No Button,Move,Move,758,500,313px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697662,1649697662975,2022-04-11 17:21:02.975,No Button,Move,Move,767,501,257px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663008,2022-04-11 17:21:03.008,No Button,Move,Move,781,501,424px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663041,2022-04-11 17:21:03.041,No Button,Move,Move,789,500,242px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663116,2022-04-11 17:21:03.116,Left Button,mousedown,Pressed,792,499,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663192,2022-04-11 17:21:03.192,Left Button,mouseup,Released,792,499,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663246,2022-04-11 17:21:03.246,No Button,Move,Move,792,500,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663291,2022-04-11 17:21:03.291,No Button,Move,Move,804,517,378px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663324,2022-04-11 17:21:03.324,No Button,Move,Move,827,540,697px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663357,2022-04-11 17:21:03.357,No Button,Move,Move,867,575,1212px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663390,2022-04-11 17:21:03.390,No Button,Move,Move,948,639,2382px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663424,2022-04-11 17:21:03.424,No Button,Move,Move,1002,677,1636px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663456,2022-04-11 17:21:03.456,No Button,Move,Move,1082,729,2424px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663490,2022-04-11 17:21:03.490,No Button,Move,Move,1126,747,1333px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663537,2022-04-11 17:21:03.537,No Button,Move,Move,1133,747,149px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663573,2022-04-11 17:21:03.573,No Button,Move,Move,1126,742,194px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663606,2022-04-11 17:21:03.606,No Button,Move,Move,1123,740,91px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663640,2022-04-11 17:21:03.640,No Button,Move,Move,1121,738,59px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663687,2022-04-11 17:21:03.687,Right Button,mousedown,Pressed,1121,738,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663829,2022-04-11 17:21:03.829,Right Button,mouseup,Released,1121,738,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663859,2022-04-11 17:21:03.859,No Button,Move,Move,1120,739,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663891,2022-04-11 17:21:03.891,No Button,Move,Move,1107,745,406px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663923,2022-04-11 17:21:03.923,No Button,Move,Move,1072,753,1094px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663957,2022-04-11 17:21:03.957,No Button,Move,Move,1021,762,1500px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697663,1649697663991,2022-04-11 17:21:03.991,No Button,Move,Move,926,770,2794px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664023,2022-04-11 17:21:04.023,No Button,Move,Move,850,773,2375px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664057,2022-04-11 17:21:04.057,No Button,Move,Move,783,773,1971px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664091,2022-04-11 17:21:04.091,No Button,Move,Move,750,771,971px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664123,2022-04-11 17:21:04.123,No Button,Move,Move,745,770,156px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664235,2022-04-11 17:21:04.235,Left Button,mousedown,Pressed,745,770,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664311,2022-04-11 17:21:04.311,Left,Drag,Move,745,769,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664354,2022-04-11 17:21:04.354,Left,Drag,Move,723,767,512px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664397,2022-04-11 17:21:04.397,Left,Drag,Move,667,756,1302px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664430,2022-04-11 17:21:04.430,Left,Drag,Move,616,744,1545px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664464,2022-04-11 17:21:04.464,Left,Drag,Move,589,736,794px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664496,2022-04-11 17:21:04.496,Left,Drag,Move,581,729,250px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664530,2022-04-11 17:21:04.530,Left,Drag,Move,577,725,118px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664566,2022-04-11 17:21:04.566,Left,Drag,Move,577,723,56px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664616,2022-04-11 17:21:04.616,Left,Drag,Move,576,721,40px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664665,2022-04-11 17:21:04.665,Left,Drag,Move,575,721,20px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664699,2022-04-11 17:21:04.699,No Button,Move,Move,575,720,29px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664730,2022-04-11 17:21:04.730,No Button,Move,Move,574,718,65px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664763,2022-04-11 17:21:04.763,No Button,Move,Move,571,712,182px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664797,2022-04-11 17:21:04.797,No Button,Move,Move,566,696,471px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664830,2022-04-11 17:21:04.830,No Button,Move,Move,564,673,697px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664863,2022-04-11 17:21:04.863,No Button,Move,Move,573,640,1000px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664897,2022-04-11 17:21:04.897,No Button,Move,Move,603,575,1912px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664930,2022-04-11 17:21:04.930,No Button,Move,Move,631,517,1758px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664964,2022-04-11 17:21:04.964,No Button,Move,Move,661,461,1647px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697664,1649697664997,2022-04-11 17:21:04.997,No Button,Move,Move,682,425,1091px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665030,2022-04-11 17:21:05.030,No Button,Move,Move,705,405,697px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665063,2022-04-11 17:21:05.063,No Button,Move,Move,713,400,242px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665097,2022-04-11 17:21:05.097,No Button,Move,Move,718,399,147px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665130,2022-04-11 17:21:05.130,No Button,Move,Move,720,399,61px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665164,2022-04-11 17:21:05.164,No Button,Move,Move,728,395,235px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665196,2022-04-11 17:21:05.196,No Button,Move,Move,736,386,281px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665230,2022-04-11 17:21:05.230,No Button,Move,Move,740,377,265px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665263,2022-04-11 17:21:05.263,No Button,Move,Move,740,367,303px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665296,2022-04-11 17:21:05.296,No Button,Move,Move,740,359,242px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665331,2022-04-11 17:21:05.331,No Button,Move,Move,738,355,114px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665411,2022-04-11 17:21:05.411,No Button,Move,Move,738,353,25px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665464,2022-04-11 17:21:05.464,No Button,Move,Move,738,352,19px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665592,2022-04-11 17:21:05.592,Left Button,mouseup,Released,738,352,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,0,1649697665592,2022-04-11 17:21:05.592,No Button,Finish round 5,,0,0,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665661,2022-04-11 17:21:05.661,No Button,Move,Move,738,353,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665879,2022-04-11 17:21:05.879,No Button,Move,Move,741,353,14px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665918,2022-04-11 17:21:05.918,No Button,Move,Move,769,345,718px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665952,2022-04-11 17:21:05.952,No Button,Move,Move,783,337,412px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697665,1649697665984,2022-04-11 17:21:05.984,No Button,Move,Move,788,332,152px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666018,2022-04-11 17:21:06.018,No Button,Move,Move,790,331,61px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666051,2022-04-11 17:21:06.051,No Button,Move,Move,807,327,500px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666084,2022-04-11 17:21:06.084,No Button,Move,Move,843,325,1091px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666118,2022-04-11 17:21:06.118,No Button,Move,Move,929,316,2606px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666151,2022-04-11 17:21:06.151,No Button,Move,Move,1014,306,2576px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666185,2022-04-11 17:21:06.185,No Button,Move,Move,1074,293,1765px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666217,2022-04-11 17:21:06.217,No Button,Move,Move,1100,279,788px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666251,2022-04-11 17:21:06.251,No Button,Move,Move,1109,266,394px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666285,2022-04-11 17:21:06.285,No Button,Move,Move,1109,263,88px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666412,2022-04-11 17:21:06.412,No Button,Move,Move,1110,261,16px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666446,2022-04-11 17:21:06.446,No Button,Move,Move,1111,259,59px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666501,2022-04-11 17:21:06.501,Left Button,mousedown,Pressed,1111,259,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666597,2022-04-11 17:21:06.597,Left Button,mouseup,Released,1111,259,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666637,2022-04-11 17:21:06.637,No Button,Move,Move,1110,259,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666679,2022-04-11 17:21:06.679,No Button,Move,Move,1107,261,71px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666719,2022-04-11 17:21:06.719,No Button,Move,Move,1079,269,700px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666751,2022-04-11 17:21:06.751,No Button,Move,Move,1023,273,1750px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666785,2022-04-11 17:21:06.785,No Button,Move,Move,886,277,4029px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666818,2022-04-11 17:21:06.818,No Button,Move,Move,758,286,3879px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666852,2022-04-11 17:21:06.852,No Button,Move,Move,638,301,3529px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697666,1649697666885,2022-04-11 17:21:06.885,No Button,Move,Move,577,310,1848px/s,1460,958
